,Class
10592,1
10594,1
10595,1
10596,0
10597,0
10598,0
10599,0
10600,0
10601,0
10602,0
10603,0
10604,0
10605,0
10606,0
10607,0
10608,1
10609,1
10610,0
10611,1
10612,0
10613,1
10614,0
10615,1
10616,0
10617,1
10618,0
10619,0
10621,0
10622,1
10624,1
10625,0
10626,1
10627,0
10628,1
10629,1
10630,0
10631,0
10632,1
10633,0
10634,0
10635,1
10636,1
10637,0
10638,1
10639,0
10640,0
10641,0
10642,0
10643,0
10644,1
10645,1
10646,1
10647,1
10648,0
10649,0
10650,1
10651,0
10652,0
10653,0
10654,0
10655,1
10656,0
10657,0
10658,0
10659,1
10660,0
10661,0
10662,1
10663,0
10664,1
10665,1
10666,1
10667,0
10668,0
10669,0
10670,0
10671,1
10672,1
10673,0
10674,0
10675,1
10676,1
10677,0
10678,0
10679,0
10680,1
10681,1
10682,1
10683,0
10684,0
10685,0
10686,0
10687,0
10688,1
10689,0
10690,0
10691,1
10692,0
10693,0
10695,0
10696,0
10697,1
10698,1
10699,1
10700,0
10701,0
10702,1
10703,0
10704,1
10705,1
10706,1
10707,0
10708,0
10709,0
10710,1
10711,0
10712,0
10713,1
10714,1
10715,0
10716,1
10717,1
10718,1
10719,0
10720,1
10721,1
10722,1
10723,0
10724,0
10725,0
10726,0
10727,0
10728,1
10729,1
10730,0
10731,0
10732,1
10733,1
10734,0
10735,0
10736,0
10737,0
10738,1
10739,0
10740,0
10741,1
10742,1
10743,1
10744,1
10745,1
10746,1
10747,0
10748,1
10749,1
10750,0
10751,0
10752,1
10753,0
10754,0
10755,1
10756,1
10757,0
10758,1
10759,1
10760,0
10761,1
10762,0
10763,1
10764,0
10765,1
10766,0
10767,1
10769,0
10770,0
10771,1
10772,0
10773,1
10774,0
10775,0
10776,0
10777,0
10778,1
10779,0
10780,1
10782,1
10783,1
10784,0
10785,1
10786,1
10787,0
10788,1
10789,1
10790,0
10791,1
10792,0
10793,1
10794,0
10795,1
10796,1
10797,0
10798,0
10799,0
10800,0
10801,1
10802,0
10803,0
10804,0
10805,1
10806,1
10807,0
10808,1
10809,0
10810,0
10811,0
10812,1
10813,1
10814,1
10815,1
10816,1
10817,0
10818,0
10819,1
10820,0
10821,1
10822,0
10823,1
10824,0
10825,0
10826,0
10827,1
10828,1
10830,0
10831,1
10832,1
10833,0
10834,0
10835,0
10836,1
10837,0
10838,1
10839,0
10840,1
10841,0
10842,1
10843,1
10844,1
10845,1
10846,1
10847,0
10848,0
10849,0
10850,1
10851,1
10852,0
10853,0
10854,0
10855,0
10856,0
10857,0
10858,0
10859,0
10861,0
10862,1
10863,0
10864,0
10865,1
10866,0
10867,0
10868,0
10869,1
10870,1
10871,0
10872,1
10873,1
10874,1
10876,0
10877,1
10878,0
10879,1
10880,0
10881,1
10882,0
10883,1
10884,1
10885,0
10886,0
10887,0
10888,1
10889,1
10890,0
10891,0
10892,1
10893,0
10894,1
10895,1
10896,0
10897,0
10898,0
10899,1
10900,1
10901,0
10902,1
10904,1
10905,0
10906,1
10907,0
10908,1
10909,0
10910,1
10911,1
10912,1
10913,0
10914,0
10915,0
10916,1
10917,1
10918,1
10919,1
10920,0
10921,1
10922,1
10923,1
10924,1
10925,1
10926,0
10927,0
10929,0
10930,0
10931,1
10932,1
10933,1
10934,0
10935,0
10936,0
10937,1
10938,1
10939,0
10940,0
10941,1
10942,0
10943,1
10944,0
10945,1
10946,1
10947,1
10948,1
10949,0
10950,0
10951,1
10952,0
10953,0
10954,0
10955,0
10956,0
10957,0
10958,1
10959,0
10960,1
10961,0
10962,1
10963,1
10964,0
10965,0
10966,1
10967,1
10968,1
10969,0
10970,0
10971,0
10972,0
10973,0
10974,0
10975,1
10976,1
10977,0
10978,1
10979,1
10980,1
10981,0
10982,1
10983,0
10984,1
10985,1
10986,1
10987,1
10988,1
10989,0
10990,1
10991,1
10992,0
10993,0
10994,0
10995,0
10996,0
10997,1
10998,1
10999,1
11000,1
11001,0
11002,1
11003,0
11004,1
11005,1
11006,0
11007,1
11008,1
11009,0
11010,0
11011,1
11012,1
11013,0
11014,0
11015,1
11016,0
11017,1
11018,0
11019,0
11020,1
11021,0
11022,1
11023,1
11024,1
11025,0
11026,1
11027,0
11028,0
11029,1
11030,0
11031,1
11032,0
11033,1
11034,1
11035,1
11036,1
11037,1
11038,0
11039,0
11040,1
11041,0
11042,1
11043,1
11044,1
11045,1
11046,1
11047,1
11048,1
11049,1
11050,1
11051,0
11052,1
11053,0
11054,0
11055,1
11056,0
11057,1
11058,1
11059,1
11060,1
11061,1
11062,1
11063,1
11064,0
11065,0
11066,1
11067,1
11068,0
11069,0
11070,1
11071,0
11072,0
11073,0
11074,1
11075,1
11076,1
11077,1
11078,0
11079,1
11080,0
11081,0
11082,1
11083,1
11084,0
11085,0
11086,1
11087,0
11088,0
11089,1
11090,0
11091,0
11092,0
11093,0
11094,0
11095,0
11096,1
11097,0
11098,0
11099,0
11100,1
11101,1
11102,1
11103,1
11104,1
11105,0
11106,0
11107,0
11108,0
11109,0
11110,1
11111,1
11112,1
11113,0
11114,1
11115,0
11116,0
11117,0
11118,0
11119,0
11120,1
11121,1
11122,0
11123,1
11124,0
11125,1
11126,1
11127,0
11128,0
11129,0
11130,1
11131,1
11132,0
11133,0
11134,1
11135,1
11136,1
11137,0
11138,0
11139,0
11140,1
11141,0
11142,1
11143,0
11144,1
11145,0
11146,0
11147,0
11148,1
11149,0
11150,0
11151,1
11152,0
11153,1
11154,0
11155,1
11156,1
11157,0
11158,0
11159,0
11160,1
11161,1
11162,1
11163,0
11164,1
11165,0
11166,1
11167,1
11168,0
11169,1
11170,0
11171,0
11172,1
11173,1
11174,0
11175,0
11176,1
11177,1
11178,1
11179,0
11180,0
11181,1
11182,0
11183,1
11184,0
11185,0
11186,0
11187,0
11188,1
11189,0
11190,0
11191,0
11192,1
11193,1
11194,0
11195,1
11196,1
11197,1
11198,1
11199,0
11200,1
11201,1
11202,0
11203,0
11204,1
11205,1
11206,0
11207,1
11208,1
11209,0
11210,0
11211,1
11212,0
11213,1
11214,1
11215,1
11216,0
11217,1
11218,1
11219,1
11221,1
11222,1
11223,0
11224,1
11225,0
11226,0
11227,1
11228,1
11229,1
11230,0
11231,1
11232,0
11233,0
11234,1
11235,0
11236,0
11237,1
11238,0
11239,1
11240,1
11241,1
11242,0
11243,1
11244,1
11245,1
11246,1
11247,1
11248,1
11249,0
11250,1
11251,0
11252,1
11253,1
11254,1
11255,1
11256,1
11257,1
11258,0
11259,1
11260,0
11261,1
11262,1
11263,0
11264,0
11265,1
11266,0
11267,1
11268,0
11269,0
11270,0
11271,1
11272,0
11273,1
11274,1
11275,1
11276,0
11277,0
11278,0
11279,1
11280,1
11281,0
11282,1
11283,0
11284,1
11285,0
11286,1
11287,1
11288,0
11289,1
11290,0
11291,1
11292,1
11293,1
11294,1
11295,1
11296,0
11297,1
11298,0
11299,1
11300,0
11301,1
11302,0
11303,0
11304,1
11305,1
11306,0
11307,1
11308,1
11309,1
11310,1
11311,1
11312,1
11313,0
11314,0
11315,0
11316,0
11317,1
11318,0
11319,0
11320,0
11321,1
11322,0
11323,0
11324,0
11325,1
11326,0
11327,1
11328,0
11329,0
11330,0
11331,1
11332,0
11333,1
11334,1
11335,0
11336,1
11337,0
11338,0
11339,1
11340,0
11341,1
11342,0
11343,1
11344,1
11345,1
11346,1
11347,1
11348,1
11349,1
11350,0
11351,0
11352,0
11353,0
11354,1
11355,0
11356,1
11357,0
11358,0
11359,1
11360,1
11361,0
11362,1
11363,0
11364,1
11365,1
11366,1
11367,0
11368,0
11369,0
11370,1
11371,1
11372,1
11373,0
11374,0
11375,1
11376,1
11377,1
11378,0
11379,0
11380,1
11381,0
11382,0
11383,0
11384,0
11385,1
11386,0
11387,0
11388,0
11389,0
11390,1
11391,1
11392,0
11393,0
11394,0
11395,1
11396,1
11397,1
11398,0
11399,1
11400,1
11401,1
11402,1
11403,0
11404,0
11405,0
11406,1
11407,1
11408,0
11409,1
11410,1
11411,0
11412,1
11413,0
11414,1
11415,0
11416,0
11417,0
11418,1
11419,1
11420,0
11421,1
11422,1
11423,1
11424,1
11425,0
11426,0
11427,0
11428,0
11429,0
11430,0
11431,1
11432,0
11433,0
11434,0
11435,1
11436,1
11437,0
11438,1
11439,0
11440,0
11441,0
11442,0
11443,1
11444,1
11445,1
11446,0
11447,1
11448,1
11449,0
11450,0
11451,1
11452,1
11453,0
11454,0
11455,0
11456,1
11457,0
11459,0
11460,1
11461,0
11462,1
11463,0
11464,0
11465,1
11466,1
11467,0
11468,0
11469,0
11470,0
11471,1
11472,0
11473,0
11474,0
11475,0
11476,0
11477,0
11478,0
11480,1
11481,0
11482,1
11483,0
11484,0
11485,1
11486,1
11487,1
11488,0
11489,0
11490,1
11491,0
11492,0
11493,0
11494,0
11495,1
11496,1
11497,0
11498,1
11499,1
11500,0
11501,0
11502,1
11503,0
11504,1
11505,1
11506,0
11507,1
11508,1
11509,1
11510,1
11511,1
11512,0
11513,0
11514,0
11515,0
11516,0
11517,0
11518,0
11519,0
11520,1
11521,0
11522,1
11523,1
11524,0
11525,1
11526,0
11527,0
11528,1
11529,0
11530,0
11531,1
11532,1
11533,1
11534,1
11535,0
11536,1
11537,0
11538,0
11539,1
11540,0
11541,0
11542,0
11543,1
11544,1
11545,1
11546,1
11547,0
11548,0
11549,1
11550,1
11551,1
11552,0
11553,1
11554,1
11555,0
11556,1
11557,0
11558,0
11559,1
11560,0
11561,0
11562,1
11563,1
11564,0
11565,1
11566,1
11567,1
11568,1
11569,1
11570,1
11571,1
11572,1
11573,0
11574,1
11575,0
11576,0
11577,0
11578,1
11579,0
11581,1
11582,1
11583,0
11584,1
11585,1
11586,0
11588,1
11589,1
11590,0
11591,0
11592,1
11593,0
11594,0
11595,1
11596,1
11597,1
11598,1
11599,0
11600,0
11601,1
11602,0
11603,0
11604,0
11605,1
11606,0
11607,1
11608,1
11609,1
11610,0
11611,0
11612,1
11613,1
11614,1
11615,1
11616,1
11617,1
11618,1
11619,1
11620,0
11621,0
11622,1
11623,1
11624,0
11625,0
11626,0
11627,0
11628,0
11629,0
11630,1
11631,0
11632,0
11633,1
11634,1
11635,0
11636,0
11637,0
11638,0
11639,1
11640,1
11641,1
11642,0
11643,0
11644,1
11645,1
11646,1
11647,1
11648,0
11649,0
11650,0
11651,1
11652,1
11653,0
11654,0
11655,0
11656,0
11657,1
11658,0
11659,0
11660,1
11661,0
11662,0
11663,0
11664,0
11665,0
11666,1
11667,1
11668,1
11669,1
11670,0
11671,0
11672,1
11673,0
11674,0
11675,1
11676,0
11677,1
11678,0
11679,1
11680,0
11681,0
11682,0
11683,0
11684,1
11685,0
11686,1
11687,1
11688,1
11689,1
11690,0
11691,1
11692,1
11693,1
11694,1
11695,1
11696,0
11697,0
11698,1
11699,0
11700,0
11701,0
11702,0
11703,1
11704,0
11705,0
11706,0
11707,1
11708,1
11709,0
11710,0
11711,0
11712,0
11713,0
11714,0
11715,1
11716,1
11717,1
11718,1
11719,0
11720,1
11721,1
11722,0
11723,0
11724,1
11725,0
11726,1
11727,0
11728,1
11729,1
11730,1
11731,1
11732,1
11733,1
11734,1
11735,1
11736,0
11737,1
11738,1
11739,1
11740,0
11741,0
11742,0
11743,0
11744,0
11745,1
11746,0
11747,1
11748,1
11749,0
11750,0
11751,1
11752,1
11753,1
11754,1
11755,1
11756,0
11757,0
11758,1
11759,1
11760,0
11761,1
11762,1
11763,1
11764,1
11765,1
11766,0
11767,0
11768,0
11769,1
11770,1
11771,0
11772,1
11773,1
11774,0
11775,0
11776,1
11777,1
11778,0
11779,0
11780,0
11781,1
11783,0
11784,1
11785,1
11786,0
11787,1
11788,1
11789,0
11790,1
11791,0
11792,1
11793,0
11794,1
11795,1
11796,1
11797,1
11798,0
11799,0
11800,0
11802,1
11803,1
11804,1
11805,1
11806,0
11807,1
11808,0
11809,0
11810,1
11811,1
11812,0
11813,0
11814,0
11815,0
11817,1
11818,0
11819,1
11820,1
11821,0
11822,0
11823,0
11824,0
11825,0
11826,0
11828,1
11829,0
11830,0
11831,0
11832,0
11833,1
11834,0
11835,1
11836,1
11837,1
11838,1
11839,0
11840,0
11841,0
11842,0
11843,0
11844,1
11845,0
11846,1
11847,1
11848,1
11849,1
11850,1
11851,0
11852,1
11853,1
11854,0
11855,1
11856,0
11857,1
11858,0
11859,1
11860,1
11861,0
11862,1
11863,0
11864,1
11865,1
11866,1
11867,1
11868,0
11869,0
11870,1
11871,0
11872,1
11873,0
11874,1
11875,1
11876,1
11877,1
11878,0
11879,0
11880,1
11881,0
11882,1
11883,0
11884,0
11885,1
11886,1
11887,0
11888,0
11889,0
11890,0
11891,1
11892,0
11893,0
11894,1
11895,0
11896,1
11897,1
11898,0
11899,1
11900,0
11901,1
11902,1
11903,1
11904,1
11905,0
11906,1
11907,0
11908,1
11909,1
11910,1
11911,0
11912,0
11913,0
11914,0
11915,0
11916,0
11917,1
11918,0
11919,1
11920,0
11921,1
11922,0
11923,1
11924,0
11925,0
11926,1
11927,0
11928,1
11929,1
11930,0
11931,1
11932,1
11933,0
11934,0
11935,0
11936,0
11937,0
11938,0
11939,0
11940,0
11941,1
11942,1
11943,0
11944,0
11945,1
11946,1
11947,1
11948,0
11949,1
11950,1
11951,0
11952,1
11953,1
11954,0
11955,0
11956,1
11957,0
11958,0
11960,0
11961,1
11962,0
11963,0
11964,1
11965,0
11966,0
11967,0
11968,0
11969,1
11970,0
11971,1
11972,1
11973,1
11975,1
11976,1
11977,0
11978,0
11979,0
11980,0
11982,1
11983,0
11984,1
11985,0
11986,1
11987,0
11988,1
11989,0
11990,0
11991,0
11992,0
11993,1
11994,0
11995,0
11996,0
11997,0
11998,1
11999,1
12000,0
12001,1
12002,1
12003,0
12004,0
12005,0
12006,0
12007,1
12008,0
12009,1
12010,0
12011,0
12012,0
12013,0
12014,0
12015,1
12016,0
12017,0
12019,1
12020,0
12021,0
12022,0
12023,1
12024,1
12025,0
12026,0
12027,1
12028,0
12029,1
12030,1
12031,0
12032,0
12033,0
12034,0
12035,0
12036,0
12037,0
12038,1
12039,0
12040,1
12041,1
12042,1
12043,1
12044,0
12045,0
12046,1
12047,0
12048,0
12049,0
12050,0
12051,1
12052,0
12053,1
12054,1
12055,1
12056,0
12057,0
12058,0
12059,0
12060,1
12061,1
12062,0
12063,0
12064,0
12065,0
12066,1
12068,1
12069,1
12070,0
12071,0
12072,1
12073,0
12074,0
12075,0
12076,0
12077,1
12078,0
12079,1
12080,0
12081,0
12082,1
12083,1
12084,0
12085,0
12086,1
12087,1
12088,1
12089,1
12090,1
12091,0
12092,0
12093,0
12094,0
12095,0
12096,0
12097,0
12098,1
12099,1
12100,0
12101,0
12102,0
12103,1
12104,1
12105,0
12106,0
12107,0
12108,0
12109,1
12110,0
12111,0
12112,0
12113,1
12114,1
12115,1
12117,1
12118,1
12119,1
12120,1
12121,1
12122,0
12123,1
12124,0
12125,0
12126,0
12127,1
12128,0
12129,1
12130,0
12131,0
12132,1
12133,0
12134,0
12135,0
12136,0
12137,1
12138,1
12139,1
12140,0
12141,0
12142,0
12143,1
12144,1
12145,1
12146,1
12147,1
12148,0
12149,1
12150,0
12151,0
12152,1
12153,1
12154,1
12155,0
12156,0
12157,0
12158,1
12159,1
12160,1
12161,0
12162,0
12163,0
12164,0
12165,0
12166,1
12167,1
12168,1
12169,0
12170,0
12171,1
12172,0
12173,1
12174,1
12175,0
12176,0
12177,1
12178,0
12179,1
12180,1
12181,0
12182,1
12183,1
12184,0
12185,0
12186,1
12187,0
12188,0
12189,1
12190,1
12191,1
12192,1
12194,1
12195,0
12196,1
12197,0
12198,1
12199,0
12200,1
12201,0
12202,1
12203,1
12204,0
12205,1
12206,1
12207,0
12208,1
12209,0
12210,0
12211,0
12213,0
12214,0
12215,0
12216,0
12217,1
12218,1
12219,0
12220,0
12221,1
12222,0
12223,0
12224,1
12225,0
12226,0
12227,0
12228,0
12229,0
12230,1
12231,0
12232,1
12233,0
12234,0
12235,0
12236,0
12237,1
12238,0
12239,1
12240,0
12241,1
12242,1
12243,0
12244,0
12245,0
12246,1
12247,1
12248,0
12249,1
12250,0
12251,0
12252,1
12253,0
12254,1
12255,0
12256,0
12257,1
12258,0
12259,0
12260,0
12261,1
12262,0
12263,1
12264,1
12265,1
12266,0
12267,1
12268,1
12269,0
12270,0
12271,0
12272,0
12273,0
12274,1
12275,0
12276,1
12277,0
12278,1
12279,1
12280,1
12281,0
12282,1
12283,0
12284,1
12285,1
12286,1
12287,0
12288,1
12289,1
12290,1
12291,0
12292,1
12293,0
12294,1
12295,1
12296,1
12297,1
12298,1
12299,1
12300,0
12301,1
12302,1
12303,1
12304,0
12305,1
12306,0
12307,1
12308,1
12309,0
12310,1
12311,1
12312,0
12313,0
12315,0
12316,0
12317,0
12318,1
12319,1
12320,0
12321,0
12322,0
12323,0
12324,0
12325,1
12326,0
12327,0
12328,0
12329,0
12330,0
12331,1
12332,1
12333,1
12334,0
12335,1
12336,0
12337,0
12338,0
12339,0
12340,0
12341,1
12342,1
12343,0
12344,1
12345,1
12346,0
12347,0
12348,1
12349,0
12350,1
12351,1
12352,1
12353,1
12354,0
12355,0
12356,0
12357,1
12358,0
12359,0
12360,0
12361,1
12362,1
12363,0
12365,0
12366,0
12367,0
12368,0
12370,0
12371,0
12372,0
12373,0
12374,0
12375,1
12376,0
12377,0
12378,1
12379,0
12380,1
12381,1
12382,1
12383,1
12384,0
12385,0
12386,0
12387,1
12388,0
12389,0
12390,0
12391,1
12392,0
12393,1
12394,1
12395,0
12396,0
12397,0
12398,1
12399,1
12400,1
12401,1
12402,1
12403,0
12404,1
12405,1
12406,1
12407,0
12408,0
12409,1
12410,0
12411,0
12412,0
12413,0
12414,0
12415,1
12416,0
12417,1
12418,0
12419,0
12420,1
12421,1
12422,1
12423,1
12424,0
12425,0
12426,1
12427,0
12428,1
12429,1
12430,1
12431,0
12432,1
12433,0
12434,1
12435,0
12436,1
12437,1
12438,0
12439,1
12440,1
12441,0
12442,0
12443,1
12444,0
12445,1
12446,0
12447,0
12448,0
12450,1
12451,0
12452,0
12453,1
12454,0
12455,1
12456,0
12457,0
12458,0
12459,0
12460,1
12461,0
12462,0
12463,0
12464,0
12465,0
12466,1
12467,0
12468,0
12469,1
12470,0
12471,0
12472,1
12473,0
12474,0
12475,0
12476,0
12478,1
12479,0
12480,0
12481,1
12482,1
12483,1
12484,1
12485,0
12486,0
12487,1
12488,0
12489,1
12490,0
12491,1
12492,0
12493,1
12494,1
12495,1
12496,1
12497,1
12498,0
12499,1
12500,0
12501,1
12502,0
12503,0
12504,1
12505,0
12506,0
12507,1
12508,0
12509,0
12510,1
12511,0
12512,1
12513,0
12514,1
12515,0
12516,1
12517,1
12519,1
12520,1
12521,1
12522,0
12523,1
12524,1
12525,1
12526,1
12527,0
12528,1
12529,1
12530,1
12531,0
12532,1
12533,0
12534,1
12535,1
12536,1
12537,1
12538,0
12539,0
12540,1
12541,0
12542,0
12543,0
12544,0
12545,0
12546,0
12547,1
12548,1
12549,1
12551,0
12552,0
12553,1
12554,0
12555,0
12556,0
12557,0
12558,1
12559,1
12560,1
12561,1
12562,0
12563,1
12564,0
12565,0
12566,0
12567,1
12568,1
12569,0
12570,1
12571,0
12572,1
12573,0
12574,0
12575,1
12576,0
12577,0
12578,1
12579,0
12580,0
12581,0
12582,0
12583,1
12585,1
12586,0
12587,0
12588,0
12589,1
12590,0
12591,0
12592,0
12594,0
12595,0
12596,1
12597,1
12598,0
12599,0
12600,0
12601,0
12602,0
12603,1
12604,1
12605,0
12606,0
12607,1
12608,1
12609,1
12610,1
12611,0
12612,0
12613,0
12614,0
12615,1
12617,1
12618,0
12619,1
12620,0
12621,1
12622,1
12623,0
12624,0
12625,0
12626,1
12627,0
12628,0
12629,0
12630,0
12631,0
12632,1
12633,0
12634,0
12635,1
12636,1
12637,1
12638,0
12639,0
12640,0
12641,1
12642,0
12643,1
12644,0
12645,1
12646,0
12647,0
12648,1
12649,1
12650,1
12651,0
12652,0
12653,0
12654,0
12655,0
12656,0
12657,0
12658,0
12659,0
12660,0
12661,1
12662,1
12663,1
12664,0
12665,0
12666,0
12667,1
12668,1
12669,1
12670,0
12671,0
12672,0
12673,0
12674,1
12675,0
12676,1
12677,0
12678,1
12679,1
12680,0
12681,1
12682,1
12683,0
12684,1
12685,0
12687,0
12688,0
12689,1
12690,0
12691,0
12692,0
12693,1
12694,1
12695,0
12696,0
12697,1
12698,1
12699,1
12700,0
12701,1
12702,0
12703,0
12704,0
12705,1
12706,0
12707,0
12708,1
12709,1
12710,1
12711,1
12712,0
12713,1
12714,0
12715,1
12716,0
12717,0
12718,0
12719,0
12720,1
12721,0
12722,1
12723,1
12724,0
12725,0
12726,1
12727,1
12728,0
12729,1
12730,1
12731,0
12732,0
12733,0
12734,1
12735,0
12736,1
12737,1
12738,0
12739,1
12740,0
12741,0
12742,0
12743,0
12744,1
12745,1
12746,0
12747,0
12748,1
12749,1
12750,0
12751,1
12752,1
12753,1
12754,0
12755,0
12756,1
12757,0
12758,0
12759,1
12760,1
12761,1
12762,1
12763,0
12764,1
12765,0
12766,0
12767,0
12768,0
12769,0
12770,1
12771,0
12772,0
12773,0
12774,1
12775,0
12776,0
12777,0
12778,0
12779,0
12780,0
12781,0
12782,1
12783,0
12784,1
12785,1
12786,0
12787,0
12788,0
12789,1
12790,1
12791,0
12792,0
12793,1
12794,1
12795,0
12796,1
12797,0
12798,0
12799,1
12800,0
12801,1
12802,0
12803,1
12804,0
12805,1
12806,1
12807,0
12808,1
12809,1
12810,1
12811,1
12812,0
12813,1
12814,1
12815,0
12816,0
12817,1
12818,0
12819,1
12820,1
12821,0
12822,1
12823,1
12824,1
12825,0
12826,1
12827,1
12828,0
12829,0
12830,1
12831,1
12832,0
12833,1
12834,0
12835,0
12836,0
12837,0
12838,0
12839,1
12840,1
12842,0
12843,0
12844,0
12845,1
12846,0
12847,1
12848,1
12849,0
12850,1
12851,0
12852,0
12853,0
12854,0
12855,1
12857,1
12858,0
12859,0
12860,0
12861,0
12862,1
12863,1
12864,1
12865,0
12866,0
12867,0
12868,1
12869,0
12870,0
12871,0
12872,0
12873,1
12874,1
12875,0
12876,0
12877,1
12878,1
12879,0
12880,0
12881,0
12882,0
12883,0
12884,0
12885,0
12886,0
12887,1
12888,0
12889,1
12890,1
12891,0
12892,1
12893,0
12895,1
12896,0
12897,0
12898,1
12899,1
12900,1
12901,0
12902,0
12903,1
12904,0
12905,0
12906,1
12907,1
12908,0
12909,1
12910,0
12911,0
12912,1
12913,0
12914,0
12915,1
12916,1
12917,0
12918,0
12919,1
12920,0
12921,0
12922,1
12923,1
12924,1
12925,0
12926,0
12927,0
12928,1
12929,0
12930,0
12931,1
12932,0
12933,0
12934,0
12935,1
12936,0
12937,1
12938,1
12939,1
12940,1
12941,0
12942,1
12943,0
12944,1
12945,1
12946,1
12947,1
12948,0
12949,1
12950,1
12951,0
12952,0
12953,0
12954,1
12955,0
12956,1
12957,1
12958,0
12959,1
12960,0
12961,0
12962,0
12963,1
12964,0
12965,1
12966,0
12967,1
12968,0
12969,1
12970,1
12971,1
12973,1
12974,1
12975,0
12976,1
12977,0
12978,0
12979,1
12980,1
12981,1
12982,0
12983,0
12984,0
12985,0
12986,0
12987,1
12988,0
12989,0
12990,1
12991,1
12992,0
12993,0
12994,1
12995,0
12996,0
12997,1
12998,0
12999,1
13000,0
13001,1
13002,0
13003,0
13004,1
13005,0
13006,1
13007,1
13008,0
13009,1
13010,0
13011,1
13012,0
13013,1
13014,0
13015,1
13016,1
13017,1
13018,0
13019,0
13020,0
13021,0
13022,1
13023,0
13024,1
13025,1
13026,1
13027,0
13028,1
13029,0
13030,1
13031,1
13032,0
13033,0
13034,0
13035,1
13036,0
13037,0
13038,1
13039,1
13040,1
13041,0
13042,1
13043,1
13044,0
13045,0
13047,0
13048,0
13049,0
13050,1
13051,1
13052,0
13053,1
13054,1
13055,0
13056,0
13057,0
13058,0
13059,1
13060,1
13061,1
13062,1
13063,0
13064,1
13065,0
13066,1
13067,1
13068,0
13069,0
13070,0
13071,1
13072,0
13073,1
13074,0
13075,1
13076,0
13077,1
13078,0
13079,0
13080,0
13081,1
13082,0
13083,1
13084,0
13085,0
13086,1
13087,0
13088,1
13089,1
13090,1
13091,0
13092,0
13093,0
13094,1
13095,1
13096,1
13098,0
13099,1
13100,0
13101,1
13102,0
13103,1
13104,0
13105,0
13106,1
13107,0
13108,1
13109,0
13110,1
13111,1
13112,1
13113,0
13114,0
13115,0
13116,0
13117,1
13118,1
13119,0
13120,0
13121,1
13122,0
13123,1
13124,0
13125,0
13126,0
13127,1
13128,1
13129,0
13130,0
13131,1
13132,1
13133,1
13134,1
13135,1
13136,0
13137,0
13138,1
13139,0
13140,0
13141,0
13142,0
13143,1
13144,1
13145,0
13146,0
13147,1
13148,1
13149,0
13150,0
13151,0
13152,0
13153,0
13154,0
13156,1
13157,1
13158,0
13159,0
13160,1
13161,0
13162,0
13163,0
13164,1
13165,1
13166,0
13167,1
13168,1
13169,0
13170,1
13171,0
13172,1
13173,0
13174,0
13175,0
13176,1
13177,0
13178,0
13179,1
13180,1
13181,1
13182,1
13183,0
13184,0
13185,1
13186,0
13187,1
13188,1
13189,1
13190,0
13191,0
13192,0
13193,0
13194,0
13195,1
13196,0
13197,1
13198,0
13199,1
13200,1
13201,0
13202,1
13203,1
13204,1
13205,1
13206,0
13207,0
13208,1
13209,1
13210,1
13211,1
13212,1
13213,1
13214,0
13215,0
13216,1
13217,1
13218,1
13219,0
13220,1
13221,1
13222,1
13223,1
13224,0
13226,1
13227,1
13228,1
13229,1
13230,0
13231,1
13232,0
13233,0
13234,1
13235,1
13236,1
13237,0
13238,1
13239,1
13240,1
13241,1
13242,1
13243,0
13244,0
13245,0
13246,1
13247,0
13248,1
13249,0
13250,1
13251,1
13252,0
13253,1
13254,0
13255,0
13256,1
13257,0
13258,1
13259,0
13260,1
13261,1
13262,1
13263,0
13264,0
13265,0
13266,0
13267,0
13268,1
13269,1
13270,0
13271,0
13272,1
13273,1
13274,1
13275,1
13276,1
13277,1
13278,1
13279,1
13280,0
13281,0
13282,0
13283,0
13284,1
13285,1
13286,1
13287,0
13288,0
13289,1
13290,0
13291,1
13292,1
13293,1
13294,1
13295,1
13296,0
13297,0
13299,1
13300,0
13301,0
13302,0
13303,1
13304,1
13305,0
13306,0
13307,1
13308,0
13309,0
13310,0
13311,0
13312,0
13313,0
13314,1
13315,1
13316,0
13317,1
13318,0
13319,0
13320,1
13321,1
13322,0
13323,0
13324,0
13326,1
13327,0
13328,0
13329,0
13330,1
13331,0
13332,0
13333,1
13334,1
13335,0
13336,0
13337,0
13338,0
13339,1
13340,1
13341,0
13342,1
13343,1
13344,1
13345,0
13346,0
13347,0
13348,1
13349,0
13350,0
13351,0
13352,1
13353,1
13354,1
13355,0
13356,0
13357,1
13358,1
13359,1
13360,0
13361,1
13362,1
13363,0
13364,1
13365,1
13367,0
13368,0
13369,1
13370,1
13371,1
13372,1
13373,1
13374,1
13375,0
13376,0
13377,0
13378,1
13379,0
13380,0
13381,1
13382,1
13383,1
13384,0
13385,0
13386,1
13387,0
13388,0
13389,0
13390,0
13391,1
13392,0
13393,1
13394,0
13395,1
13396,1
13397,0
13398,0
13399,0
13400,1
13401,1
13402,1
13403,1
13404,1
13406,0
13407,0
13408,1
13409,1
13410,0
13411,0
13412,1
13413,0
13414,1
13415,0
13416,0
13417,0
13418,0
13419,1
13420,1
13421,1
13422,0
13423,0
13424,1
13425,1
13426,0
13427,1
13428,0
13429,0
13430,0
13431,0
13432,0
13433,1
13434,0
13435,0
13436,0
13437,0
13438,0
13439,0
13440,0
13441,1
